InvoiceNo,InvoiceDate,InvoiceSum
552822,2011-05-11,77.100
552823,2011-05-11,4.950
552824,2011-05-11,65.210
552825,2011-05-11,106.100
552827,2011-05-11,17.700
552828,2011-05-11,25.500
552829,2011-05-11,123.000
552830,2011-05-11,39.000
552831,2011-05-11,23.720
552835,2011-05-11,62.850
552837,2011-05-11,5.040
552838,2011-05-11,20.800
552839,2011-05-11,44.080
552840,2011-05-11,27.840
552843,2011-05-11,82.550
552847,2011-05-11,12.750
552852,2011-05-11,40.400
552853,2011-05-11,11.190
552854,2011-05-11,82.400
552857,2011-05-11,135.400
552859,2011-05-11,16.800
552860,2011-05-11,0.420
552864,2011-05-11,86.940
552865,2011-05-11,33.140
552867,2011-05-12,27.420
552869,2011-05-12,63.240
552872,2011-05-12,25.200
552877,2011-05-12,38.220
552879,2011-05-12,53.040
552880,2011-05-12,50.840
552881,2011-05-12,17.700
552886,2011-05-12,25.200
552887,2011-05-12,20.400
552888,2011-05-12,68.000
552890,2011-05-12,196.200
552893,2011-05-12,54.090
552894,2011-05-12,18.880
552905,2011-05-12,19.800
552947,2011-05-12,23.800
552948,2011-05-12,22.500
552949,2011-05-12,5.850
552950,2011-05-12,126.760
552951,2011-05-12,24.410
552952,2011-05-12,41.250
552953,2011-05-12,103.300
552954,2011-05-12,91.800
552958,2011-05-12,11.900
552959,2011-05-12,101.920
552960,2011-05-12,14.850
552963,2011-05-12,29.800
552964,2011-05-12,49.000
552965,2011-05-12,47.460
552966,2011-05-12,34.350
552968,2011-05-12,16.500
552969,2011-05-12,31.500
552972,2011-05-12,5.040
552973,2011-05-12,30.000
552974,2011-05-12,16.500
552975,2011-05-12,157.000
552977,2011-05-12,12.600
552990,2011-05-12,32.580
553001,2011-05-12,60.300
553002,2011-05-12,38.150
553004,2011-05-12,44.970
553005,2011-05-12,79.890
553006,2011-05-12,57.800
553007,2011-05-12,83.400
553008,2011-05-12,26.350
553009,2011-05-12,44.140
553011,2011-05-12,45.250
553013,2011-05-12,99.560
553014,2011-05-12,70.570
553015,2011-05-12,3.250
553021,2011-05-12,70.800
553034,2011-05-12,38.550
553035,2011-05-12,72.790
553036,2011-05-13,60.000
553039,2011-05-13,93.750
553040,2011-05-13,41.600
553042,2011-05-13,45.000
553048,2011-05-13,92.560
553050,2011-05-13,28.200
553052,2011-05-13,125.800
553054,2011-05-13,5.850
553055,2011-05-13,19.800
553057,2011-05-13,45.800
553060,2011-05-13,13.200
553061,2011-05-13,54.400
553063,2011-05-13,49.800
553067,2011-05-13,91.690
553074,2011-05-13,49.830
553088,2011-05-13,229.800
553095,2011-05-13,179.000
553120,2011-05-13,113.250
553125,2011-05-13,141.800
553129,2011-05-13,10.400
553130,2011-05-13,89.300
553131,2011-05-13,46.800
553134,2011-05-13,42.900
553140,2011-05-13,10.850
553141,2011-05-13,10.910
553142,2011-05-13,8.320
553144,2011-05-13,52.800
553145,2011-05-13,15.000
553146,2011-05-13,43.200
553149,2011-05-13,89.520
553151,2011-05-13,110.540
553152,2011-05-13,110.360
553154,2011-05-13,175.200
553156,2011-05-13,17.300
553158,2011-05-13,122.700
553159,2011-05-13,62.940
553162,2011-05-13,78.140
553165,2011-05-13,37.900
553166,2011-05-13,51.000
553167,2011-05-13,221.800
553168,2011-05-13,124.800
553172,2011-05-13,33.000
553173,2011-05-13,11.800
553174,2011-05-15,12.500
553175,2011-05-15,36.150
553176,2011-05-15,10.200
553178,2011-05-15,16.300
553179,2011-05-15,7.500
553180,2011-05-15,34.500
553181,2011-05-15,19.800
553182,2011-05-15,446.710
553183,2011-05-15,57.500
553184,2011-05-15,41.550
553185,2011-05-15,86.420
553188,2011-05-15,37.300
553189,2011-05-15,73.820
553190,2011-05-15,20.050
553191,2011-05-15,5.800
553194,2011-05-15,25.450
553196,2011-05-15,4.950
553197,2011-05-15,2.100
553198,2011-05-15,27.600
553199,2011-05-15,35.240
553200,2011-05-15,9.900
553202,2011-05-15,33.170
553204,2011-05-15,8.300
553205,2011-05-16,79.500
553207,2011-05-16,52.000
553211,2011-05-16,99.600
553212,2011-05-16,9.960
553215,2011-05-16,104.480
553219,2011-05-16,36.750
553220,2011-05-16,44.100
553221,2011-05-16,89.400
553224,2011-05-16,11.160
553228,2011-05-16,20.040
553229,2011-05-16,94.400
553235,2011-05-16,67.800
553315,2011-05-16,195.660
553339,2011-05-16,304.920
553340,2011-05-16,297.500
553341,2011-05-16,42.750
553342,2011-05-16,16.950
553343,2011-05-16,72.900
553344,2011-05-16,74.700
553345,2011-05-16,52.540
553346,2011-05-16,35.700
553347,2011-05-16,16.500
553350,2011-05-16,20.400
553351,2011-05-16,46.150
553352,2011-05-16,47.280
553356,2011-05-16,82.800
553363,2011-05-16,15.300
553368,2011-05-16,1814.000
553369,2011-05-16,48.200
553371,2011-05-16,60.000
553374,2011-05-16,89.200
553377,2011-05-16,58.800
553381,2011-05-16,51.650
553382,2011-05-16,31.400
553383,2011-05-16,12.600
553384,2011-05-16,7.950
553385,2011-05-16,78.250
553386,2011-05-16,137.100
553387,2011-05-16,149.140
553388,2011-05-16,38.310
553389,2011-05-16,82.880
553390,2011-05-16,45.450
553392,2011-05-16,102.000
553393,2011-05-16,82.570
553402,2011-05-16,29.790
553403,2011-05-17,47.700
553404,2011-05-17,68.500
553405,2011-05-17,6.600
553408,2011-05-17,148.760
553410,2011-05-17,40.440
553417,2011-05-17,105.200
553418,2011-05-17,17.340
553420,2011-05-17,146.400
553421,2011-05-17,19.800
553423,2011-05-17,26.210
553427,2011-05-17,69.600
553461,2011-05-17,127.580
553462,2011-05-17,35.850
553463,2011-05-17,127.600
553464,2011-05-17,127.500
553470,2011-05-17,242.640
553471,2011-05-17,372.160
553472,2011-05-17,440.880
553473,2011-05-17,84.960
553476,2011-05-17,34.800
553477,2011-05-17,54.400
553484,2011-05-17,41.250
553485,2011-05-17,56.940
553487,2011-05-17,5.380
553488,2011-05-17,17.540
553489,2011-05-17,84.580
553490,2011-05-17,17.540
553491,2011-05-17,32.850
553496,2011-05-17,15.900
553498,2011-05-17,11.500
553500,2011-05-17,39.000
553501,2011-05-17,9.900
553503,2011-05-17,14.240
553504,2011-05-17,65.270
553505,2011-05-17,64.220
553507,2011-05-17,23.020
553509,2011-05-17,27.350
553515,2011-05-17,37.910
553520,2011-05-17,3.750
553522,2011-05-17,49.310
553523,2011-05-17,35.520
553524,2011-05-17,22.820
553525,2011-05-17,8.700
553526,2011-05-17,14.100
553527,2011-05-17,266.520
553538,2011-05-17,6.400
553540,2011-05-17,17.700
553541,2011-05-17,172.600
553542,2011-05-17,83.750
553543,2011-05-17,28.940
553544,2011-05-17,17.340
553545,2011-05-17,19.760
553549,2011-05-17,269.110
553552,2011-05-17,58.580
553553,2011-05-17,49.920
553556,2011-05-17,35.560
553565,2011-05-18,63.400
553567,2011-05-18,32.850
553570,2011-05-18,40.840
553572,2011-05-18,67.600
553573,2011-05-18,1.650
553574,2011-05-18,50.400
553575,2011-05-18,31.350
553576,2011-05-18,208.100
553578,2011-05-18,29.500
553579,2011-05-18,19.800
553585,2011-05-18,95.820
553607,2011-05-18,740.520
553612,2011-05-18,10.500
553614,2011-05-18,187.800
553638,2011-05-18,53.350
553650,2011-05-18,23.400
553653,2011-05-18,84.660
553657,2011-05-18,11.600
553658,2011-05-18,73.950
553660,2011-05-18,2.280
553661,2011-05-18,325.500
553662,2011-05-18,72.570
553663,2011-05-18,8.320
553664,2011-05-18,25.450
553668,2011-05-18,85.800
553670,2011-05-18,45.500
553671,2011-05-18,116.700
553672,2011-05-18,41.200
553673,2011-05-18,51.600
553676,2011-05-18,17.700
553678,2011-05-18,69.000
553679,2011-05-18,104.400
553680,2011-05-18,37.550
553681,2011-05-18,22.500
553684,2011-05-18,231.100
553685,2011-05-18,179.400
553691,2011-05-18,385.450
553702,2011-05-18,13.850
553703,2011-05-18,72.680
553707,2011-05-18,78.760
553709,2011-05-18,25.080
553710,2011-05-18,28.260
553711,2011-05-18,119.600
553712,2011-05-18,49.500
553714,2011-05-18,27.450
553715,2011-05-18,7.500
553718,2011-05-18,339.700
553720,2011-05-18,31.800
553721,2011-05-18,152.550
553724,2011-05-18,52.720
553725,2011-05-18,65.200
553726,2011-05-18,75.600
553727,2011-05-18,41.600
553730,2011-05-19,61.200
553733,2011-05-19,17.700
553737,2011-05-19,188.650
553739,2011-05-19,75.800
553740,2011-05-19,15.900
553742,2011-05-19,10.200
553749,2011-05-19,19.800
553750,2011-05-19,54.300
553751,2011-05-19,82.500
553752,2011-05-19,1.660
553754,2011-05-19,42.260
553762,2011-05-19,15.300
553765,2011-05-19,48.000
553766,2011-05-19,51.250
553767,2011-05-19,50.380
553768,2011-05-19,59.390
553781,2011-05-19,30.000
553828,2011-05-19,93.500
553829,2011-05-19,91.200
553830,2011-05-19,101.420
553832,2011-05-19,56.520
553833,2011-05-19,10.310
553834,2011-05-19,26.500
553835,2011-05-19,16.600
553836,2011-05-19,99.800
553837,2011-05-19,24.960
553845,2011-05-19,112.500
553846,2011-05-19,17.700
553847,2011-05-19,16.600
553848,2011-05-19,11.700
553850,2011-05-19,52.740
553852,2011-05-19,83.760
553855,2011-05-19,35.700
553856,2011-05-19,25.740
553858,2011-05-19,20.980
553859,2011-05-19,43.700
553860,2011-05-19,39.950
553861,2011-05-19,76.500
553863,2011-05-19,40.560
553864,2011-05-19,8.250
553867,2011-05-19,216.000
553868,2011-05-19,189.600
553869,2011-05-19,20.800
553872,2011-05-19,37.500
553874,2011-05-19,16.500
553876,2011-05-19,39.900
553878,2011-05-19,102.900
553879,2011-05-19,104.600
553881,2011-05-19,131.400
553887,2011-05-19,16.350
553888,2011-05-19,10.080
553889,2011-05-19,30.000
553890,2011-05-19,159.690
553891,2011-05-19,81.600
553892,2011-05-19,39.600
553893,2011-05-19,150.980
553894,2011-05-19,143.300
553895,2011-05-19,27.900
553896,2011-05-19,39.460
553898,2011-05-19,141.600
553899,2011-05-19,90.950
553902,2011-05-19,15.900
553908,2011-05-19,48.300
553911,2011-05-19,59.400
553912,2011-05-19,135.300
553913,2011-05-19,47.100
553915,2011-05-19,151.250
553916,2011-05-20,15.000
553917,2011-05-20,51.000
553918,2011-05-20,24.960
553919,2011-05-20,84.440
553920,2011-05-20,85.600
553921,2011-05-20,53.700
553923,2011-05-20,80.000
553925,2011-05-20,41.760
553927,2011-05-20,67.800
553930,2011-05-20,33.000
553932,2011-05-20,64.950
553933,2011-05-20,162.560
553934,2011-05-20,17.400
553935,2011-05-20,101.110
553937,2011-05-20,12.600
553938,2011-05-20,15.000
553940,2011-05-20,99.600
553941,2011-05-20,15.900
553942,2011-05-20,46.000
553946,2011-05-20,131.920
553979,2011-05-20,207.500
553996,2011-05-20,24.960
554000,2011-05-20,24.960
554003,2011-05-20,120.000
554009,2011-05-20,72.300
554013,2011-05-20,17.700
554015,2011-05-20,19.800
554016,2011-05-20,29.450
554019,2011-05-20,40.800
554028,2011-05-20,61.200
554030,2011-05-20,85.580
554031,2011-05-20,15.000
554033,2011-05-20,68.040
554035,2011-05-20,33.900
554036,2011-05-20,71.780
554039,2011-05-20,39.600
554042,2011-05-20,27.900
554043,2011-05-20,32.850
554053,2011-05-20,41.600
554054,2011-05-20,80.720
554055,2011-05-20,76.320
554056,2011-05-20,1.250
554058,2011-05-20,12.050
554059,2011-05-20,37.760
554062,2011-05-22,51.150
554065,2011-05-22,114.900
554066,2011-05-22,118.750
554067,2011-05-22,34.800
554069,2011-05-22,103.020
554070,2011-05-22,76.000
554071,2011-05-22,17.000
554072,2011-05-22,23.400
554074,2011-05-22,5.100
554075,2011-05-22,10.400
554076,2011-05-22,62.600
554077,2011-05-22,26.500
554078,2011-05-22,40.560
554079,2011-05-22,50.520
554080,2011-05-22,16.300
554081,2011-05-22,61.200
554082,2011-05-22,37.680
554083,2011-05-22,18.200
554084,2011-05-22,16.600
554087,2011-05-22,3.900
554088,2011-05-22,55.950
554089,2011-05-22,47.750
554090,2011-05-22,27.000
554092,2011-05-22,123.180
554093,2011-05-22,17.850
554094,2011-05-22,22.270
554096,2011-05-22,78.000
554098,2011-05-22,312.700
554099,2011-05-22,51.120
554101,2011-05-22,37.700
554102,2011-05-22,2.980
554103,2011-05-22,43.030
554105,2011-05-22,43.100
554108,2011-05-22,20.100
554112,2011-05-22,33.420
554113,2011-05-22,58.100
554114,2011-05-22,32.890
554116,2011-05-22,11.800
554117,2011-05-22,72.570
554118,2011-05-22,45.370
554120,2011-05-22,19.800
554121,2011-05-22,40.800
554124,2011-05-23,129.910
554125,2011-05-23,64.700
554129,2011-05-23,32.280
554131,2011-05-23,54.070
554135,2011-05-23,19.900
554141,2011-05-23,25.800
554142,2011-05-23,61.500
554146,2011-05-23,22.500
554151,2011-05-23,261.190
554157,2011-05-23,14.100
554158,2011-05-23,42.250
554160,2011-05-23,87.920
554162,2011-05-23,66.780
554163,2011-05-23,26.350
554181,2011-05-23,45.000
554202,2011-05-23,66.060
554261,2011-05-23,13.900
554264,2011-05-23,20.000
554265,2011-05-23,14.270
554268,2011-05-23,193.730
554270,2011-05-23,99.500
554271,2011-05-23,309.540
554275,2011-05-23,69.220
554278,2011-05-23,65.940
554280,2011-05-23,27.200
554281,2011-05-23,99.400
554282,2011-05-23,358.000
554283,2011-05-23,143.500
554285,2011-05-23,38.010
554286,2011-05-23,9.960
554289,2011-05-23,15.000
554293,2011-05-23,94.280
554306,2011-05-23,187.950
554307,2011-05-23,66.240
554310,2011-05-23,587.650
554322,2011-05-23,10.200
554323,2011-05-23,51.500
554326,2011-05-23,19.290
554329,2011-05-23,17.700
554337,2011-05-23,84.550
554347,2011-05-24,104.600
554348,2011-05-24,359.780
554349,2011-05-24,19.800
554350,2011-05-24,34.650
554353,2011-05-24,210.560
554355,2011-05-24,50.600
554359,2011-05-24,15.000
554362,2011-05-24,14.200
554365,2011-05-24,88.500
554367,2011-05-24,15.600
554368,2011-05-24,47.000
554371,2011-05-24,13.500
554372,2011-05-24,47.250
554375,2011-05-24,42.720
554376,2011-05-24,45.420
554379,2011-05-24,81.600
554382,2011-05-24,53.600
554392,2011-05-24,115.700
554415,2011-05-24,36.900
554421,2011-05-24,10.200
554424,2011-05-24,9.150
554436,2011-05-24,13.450
554441,2011-05-24,86.940
554465,2011-05-24,42.900
554483,2011-05-24,149.550
554485,2011-05-24,7.500
554487,2011-05-24,52.120
554489,2011-05-24,32.400
554490,2011-05-24,32.700
554491,2011-05-24,24.570
554492,2011-05-24,14.920
554494,2011-05-24,86.400
554497,2011-05-24,76.760
554498,2011-05-24,12.480
554502,2011-05-24,15.900
554503,2011-05-24,215.960
554504,2011-05-24,28.440
554506,2011-05-24,10.080
554507,2011-05-24,7.800
554509,2011-05-24,29.530
554510,2011-05-24,59.700
554511,2011-05-24,142.430
554512,2011-05-24,164.450
554513,2011-05-24,13.200
554514,2011-05-24,345.010
554515,2011-05-24,12.750
554520,2011-05-24,358.740
554526,2011-05-24,27.800
554538,2011-05-24,39.900
554542,2011-05-25,80.580
554543,2011-05-25,19.800
554545,2011-05-25,23.400
554546,2011-05-25,11.850
554549,2011-05-25,47.440
554552,2011-05-25,716.000
554556,2011-05-25,103.140
554557,2011-05-25,102.550
554560,2011-05-25,46.800
554597,2011-05-25,22.800
554598,2011-05-25,34.980
554603,2011-05-25,19.320
554617,2011-05-25,22.010
554628,2011-05-25,47.410
554630,2011-05-25,10.200
554636,2011-05-25,54.000
554637,2011-05-25,59.000
554638,2011-05-25,19.050
554643,2011-05-25,151.700
554644,2011-05-25,133.200
554646,2011-05-25,29.500
554652,2011-05-25,5.900
554653,2011-05-25,2.080
554656,2011-05-25,13.200
554658,2011-05-25,101.000
554663,2011-05-25,8.000
554665,2011-05-25,13.920
554666,2011-05-25,41.600
554667,2011-05-25,70.960
554668,2011-05-25,69.300
554669,2011-05-25,37.080
554671,2011-05-25,30.000
554672,2011-05-25,62.400
554674,2011-05-25,1.250
554682,2011-05-25,72.370
554683,2011-05-25,1.650
554694,2011-05-25,361.060
554695,2011-05-25,17.250
554697,2011-05-25,25.100
554702,2011-05-26,46.320
554704,2011-05-26,103.200
554707,2011-05-26,427.600
554708,2011-05-26,65.700
554712,2011-05-26,58.800
554714,2011-05-26,38.810
554718,2011-05-26,38.800
554765,2011-05-26,75.050
554787,2011-05-26,36.660
554789,2011-05-26,111.360
554795,2011-05-26,74.500
554798,2011-05-26,39.600
554808,2011-05-26,38.410
554809,2011-05-26,58.430
554810,2011-05-26,9.950
554812,2011-05-26,24.510
554813,2011-05-26,13.050
554814,2011-05-26,86.200
554816,2011-05-26,0.850
554817,2011-05-26,65.500
554818,2011-05-26,76.320
554820,2011-05-26,15.000
554821,2011-05-26,19.920
554822,2011-05-26,31.350
554823,2011-05-26,8.320
554824,2011-05-26,36.800
554825,2011-05-26,48.480
554832,2011-05-26,43.100
554834,2011-05-26,163.800
554836,2011-05-26,70.380
554837,2011-05-26,30.400
554839,2011-05-26,43.360
554842,2011-05-26,15.000
554845,2011-05-26,1424.340
554850,2011-05-27,249.480
554853,2011-05-27,20.800
554854,2011-05-27,101.200
554855,2011-05-27,21.000
554858,2011-05-27,40.650
554859,2011-05-27,245.140
554860,2011-05-27,122.250
554866,2011-05-27,155.420
554906,2011-05-27,49.300
554915,2011-05-27,24.900
554916,2011-05-27,35.930
554917,2011-05-27,84.450
554919,2011-05-27,179.000
554920,2011-05-27,15.000
554927,2011-05-27,49.500
554929,2011-05-27,57.930
554933,2011-05-27,50.330
554934,2011-05-27,34.000
554937,2011-05-27,79.100
554939,2011-05-27,6.240
554941,2011-05-27,20.320
554942,2011-05-27,6.550
554946,2011-05-27,55.650
554948,2011-05-27,41.700
554949,2011-05-27,31.800
554950,2011-05-27,157.900
554956,2011-05-27,1796.510
554957,2011-05-27,12.420
554958,2011-05-27,91.710
554959,2011-05-27,82.590
554960,2011-05-27,26.540
554961,2011-05-27,11.480
554963,2011-05-27,28.050
554964,2011-05-27,15.950
554966,2011-05-27,35.400
554968,2011-05-27,4.700
554969,2011-05-27,79.700
554974,2011-05-27,260.450
554975,2011-05-29,14.950
554976,2011-05-29,2.080
554977,2011-05-29,2.080
554978,2011-05-29,64.660
554979,2011-05-29,24.980
554981,2011-05-29,91.870
554986,2011-05-29,55.500
554987,2011-05-29,13.450
554989,2011-05-29,10.920
554991,2011-05-29,33.500
554992,2011-05-29,21.550
554993,2011-05-29,17.100
554994,2011-05-29,22.370
554996,2011-05-29,47.650
554997,2011-05-29,33.000
554998,2011-05-29,44.050
554999,2011-05-29,51.730
555002,2011-05-31,89.100
555004,2011-05-31,13.500
555005,2011-05-31,103.680
555007,2011-05-31,139.200
555009,2011-05-31,125.700
555011,2011-05-31,11.900
555012,2011-05-31,75.600
555015,2011-05-31,34.150
555016,2011-05-31,16.500
555017,2011-05-31,63.200
555025,2011-05-31,54.450
555028,2011-05-31,16.500
555077,2011-05-31,44.120
555091,2011-05-31,31.130
555092,2011-05-31,14.950
555094,2011-05-31,93.000
555101,2011-05-31,62.400
555108,2011-05-31,70.800
555109,2011-05-31,11.250
555110,2011-05-31,25.990
555111,2011-05-31,24.900
555112,2011-05-31,12.600
555114,2011-05-31,13.250
555115,2011-05-31,560.740
555116,2011-05-31,8.400
555119,2011-05-31,16.100
555124,2011-05-31,76.990
555125,2011-05-31,41.500
555127,2011-05-31,54.900
555133,2011-05-31,47.250
555149,2011-05-31,282.290
555150,2011-05-31,162.530
555158,2011-06-01,209.030
555195,2011-06-01,66.000
555198,2011-06-01,12.750
555199,2011-06-01,26.870
555200,2011-06-01,19.800
555201,2011-06-01,51.960
555202,2011-06-01,23.090
555203,2011-06-01,77.420
555207,2011-06-01,32.400
555213,2011-06-01,76.320
555233,2011-06-01,27.900
555234,2011-06-01,20.800
555240,2011-06-01,5.700
555242,2011-06-01,30.600
555243,2011-06-01,17.700
555245,2011-06-01,16.280
555247,2011-06-01,76.400
555249,2011-06-01,41.140
555251,2011-06-01,19.900
555257,2011-06-01,43.700
555260,2011-06-01,26.680
555263,2011-06-01,58.620
555264,2011-06-01,2.900
555270,2011-06-01,415.000
555275,2011-06-01,185.560
555276,2011-06-01,100.820
555277,2011-06-01,94.720
555278,2011-06-01,162.060
555279,2011-06-01,37.340
555280,2011-06-02,43.520
555281,2011-06-02,16.500
555284,2011-06-02,443.180
555287,2011-06-02,29.000
555289,2011-06-02,34.000
555312,2011-06-02,50.100
555320,2011-06-02,45.750
555321,2011-06-02,13.210
555322,2011-06-02,33.210
555323,2011-06-02,57.220
555324,2011-06-02,157.200
555325,2011-06-02,20.720
555326,2011-06-02,29.700
555327,2011-06-02,152.200
555336,2011-06-02,16.770
555340,2011-06-02,172.490
555343,2011-06-02,48.600
555344,2011-06-02,7.450
555347,2011-06-02,50.100
555348,2011-06-02,11.900
555349,2011-06-02,16.470
555350,2011-06-02,87.090
555351,2011-06-02,237.300
555352,2011-06-02,635.500
555356,2011-06-02,207.000
555359,2011-06-02,80.470
555363,2011-06-02,17.550
555367,2011-06-02,15.000
555368,2011-06-02,207.610
555388,2011-06-02,45.800
555389,2011-06-02,204.000
555393,2011-06-02,154.490
555394,2011-06-02,9.960
555395,2011-06-02,27.200
555396,2011-06-02,39.700
555397,2011-06-02,247.930
555399,2011-06-02,4.950
555400,2011-06-02,998.650
555401,2011-06-02,252.170
555405,2011-06-02,23.400
555406,2011-06-02,33.730
555408,2011-06-03,52.800
555410,2011-06-03,15.000
555413,2011-06-03,11.750
555414,2011-06-03,25.000
555416,2011-06-03,71.100
555418,2011-06-03,277.100
555420,2011-06-03,159.330
555471,2011-06-03,49.570
555472,2011-06-03,20.400
555473,2011-06-03,61.850
555474,2011-06-03,2.750
555476,2011-06-03,12.750
555479,2011-06-03,38.160
555485,2011-06-03,74.400
555486,2011-06-03,66.600
555488,2011-06-03,26.660
555492,2011-06-03,30.000
555493,2011-06-03,105.240
555494,2011-06-03,16.500
555495,2011-06-03,37.300
555496,2011-06-03,101.760
555498,2011-06-03,47.700
555499,2011-06-03,21.200
555500,2011-06-03,5.410
555501,2011-06-03,33.150
555502,2011-06-03,23.750
555507,2011-06-03,90.560
