,Unnamed: 0,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income
1126,1127,pier,4.29,0.4522,4.29,4.29,132.99,167.99,0.5333,0.4522,0.0156,0.0058,2916.6666
1127,1128,boat,8.29,0.7369,94.506,94.506,8.29,33.29,0.2537,0.1498,0.7369,2.3101,6250.0013
1128,1129,charter,30.29,0.0052,60.306000000000004,60.306000000000004,5.29,30.29,0.2537,0.1498,0.0531,0.0052,3749.9999
1129,1130,boat,3.29,0.0531,37.506,37.506,3.29,28.29,0.2537,0.1498,0.0531,0.0052,2083.3332
1130,1131,pier,3.29,0.4522,3.29,3.29,101.99,136.99,0.5333,0.4522,0.2413,1.0266,2083.3332
1131,1132,charter,29.29,2.3101,48.906000000000006,48.906000000000006,4.29,29.29,0.2537,0.1498,0.7369,2.3101,2916.6666
1132,1133,boat,10.29,0.7369,117.306,117.306,10.29,35.29,0.2537,0.1498,0.7369,2.3101,7916.6663
1133,1134,boat,6.29,0.6817,71.706,71.706,6.29,31.29,0.2537,0.1498,0.6817,2.3014,4583.332
1134,1135,pier,37.506,0.1498,37.506,37.506,76.986,95.486,0.2537,0.1498,0.0233,0.0219,2083.3332
1135,1136,boat,37.506,0.0102,101.99,101.99,37.506,72.506,0.0678,0.0789,0.0102,0.0209,2083.3332
1136,1137,pier,37.506,0.1498,37.506,37.506,76.986,95.486,0.2537,0.1498,0.0082,0.0044,2083.3332
1137,1138,charter,29.29,2.3014,48.906000000000006,48.906000000000006,4.29,29.29,0.2537,0.1498,0.6817,2.3014,2916.6666
1138,1139,boat,5.29,0.7369,60.306000000000004,60.306000000000004,5.29,30.29,0.2537,0.1498,0.7369,2.3101,3749.9999
1139,1140,boat,6.29,0.6817,71.706,71.706,6.29,31.29,0.2537,0.1498,0.6817,2.3014,4583.332
1140,1141,boat,6.29,0.6817,71.706,71.706,6.29,31.29,0.2537,0.1498,0.6817,2.3014,4583.332
1141,1142,boat,132.99,0.0156,4.29,4.29,132.99,167.99,0.5333,0.4522,0.0156,0.0058,2916.6666
1142,1143,boat,163.99,0.0361,5.29,5.29,163.99,198.99,0.5333,0.0069,0.0361,0.4216,3749.9999
1143,1144,charter,29.29,2.3014,48.906000000000006,48.906000000000006,4.29,29.29,0.2537,0.1498,0.6817,2.3014,2916.6666
1144,1145,pier,6.29,0.4522,6.29,6.29,194.99,229.99,0.5333,0.4522,0.2413,1.0266,4583.332
1145,1146,charter,40.79,2.3101,180.00599999999997,180.00599999999997,15.79,40.79,0.2537,0.1498,0.7369,2.3101,12499.998
1146,1147,charter,32.29,2.3014,83.10600000000001,83.10600000000001,7.29,32.29,0.2537,0.1498,0.6817,2.3014,5416.6667
1147,1148,charter,32.29,2.3014,83.10600000000001,83.10600000000001,7.29,32.29,0.2537,0.1498,0.6817,2.3014,5416.6667
1148,1149,pier,37.506,0.1498,37.506,37.506,76.986,95.486,0.2537,0.1498,0.0233,0.0219,2083.3332
1149,1150,charter,33.29,2.3014,94.506,94.506,8.29,33.29,0.2537,0.1498,0.6817,2.3014,6250.0013
1150,1151,boat,6.29,0.6817,71.706,71.706,6.29,31.29,0.2537,0.1498,0.6817,2.3014,4583.332
1151,1152,boat,60.306000000000004,0.0102,163.99,163.99,60.306000000000004,95.306,0.0678,0.0789,0.0102,0.0209,3749.9999
1152,1153,boat,6.29,0.0531,71.706,71.706,6.29,31.29,0.2537,0.1498,0.0531,0.0052,4583.332
1153,1154,beach,105.906,0.2537,105.906,105.906,217.386,235.886,0.2537,0.1498,0.0233,0.0219,7083.3317
1154,1155,boat,39.99,0.1574,30.186,30.186,39.99,63.99,0.1049,0.0451,0.1574,0.4671,416.66668
1155,1156,pier,2.29,0.4522,2.29,2.29,70.99,105.99,0.5333,0.4522,0.2413,1.0266,1249.9998
1156,1157,charter,33.29,2.3014,94.506,94.506,8.29,33.29,0.2537,0.1498,0.6817,2.3014,6250.0013
1157,1158,pier,1.29,0.4522,1.29,1.29,39.99,74.99,0.5333,0.4522,0.1665,0.3975,416.66668
1158,1159,boat,71.706,0.0559,194.99,194.99,71.706,106.706,0.0678,0.0789,0.0559,0.6456,4583.332
1159,1160,beach,18.875999999999998,0.2537,18.875999999999998,18.875999999999998,81.51,100.01,0.2537,0.1498,0.2339,0.6288,2916.6666
1160,1161,boat,27.676,0.0143,259.14799999999997,259.14799999999997,27.676,57.176,0.0678,0.0503,0.0143,0.0289,4583.332
1161,1162,charter,74.572,2.3014,32.076,32.076,49.571999999999996,74.572,0.2537,0.1498,0.6817,2.3014,5416.6667
1162,1163,boat,45.288000000000004,0.0531,143.412,143.412,45.288000000000004,70.288,0.2537,0.1498,0.0531,0.0052,4583.332
1163,1164,pier,23.276,0.1498,23.276,23.276,100.51,119.01,0.2537,0.1498,0.0082,0.0044,3749.9999
1164,1165,boat,69.476,0.0102,388.434,388.434,69.476,104.476,0.0678,0.0789,0.0102,0.0209,12499.998
1165,1166,charter,55.888000000000005,2.3014,97.81200000000001,97.81200000000001,30.888,55.888000000000005,0.2537,0.1498,0.6817,2.3014,2916.6666
1166,1167,pier,52.488,0.4522,52.488,52.488,309.096,344.096,0.5333,0.4522,0.0156,0.0058,5416.6667
1167,1168,beach,23.688000000000002,0.5333,23.688000000000002,23.688000000000002,139.496,174.49599999999998,0.5333,0.4522,0.0156,0.0058,2083.3332
1168,1169,charter,132.812,1.0905,181.896,181.896,97.81200000000001,132.812,0.0678,0.0789,0.0897,1.0905,2916.6666
1169,1170,pier,23.688000000000002,0.4522,23.688000000000002,23.688000000000002,139.496,174.49599999999998,0.5333,0.4522,0.2413,1.0266,2083.3332
1170,1171,boat,106.434,0.2413,255.15,255.15,106.434,141.434,0.5333,0.4522,0.2413,1.0266,5416.6667
1171,1172,boat,155.80200000000002,0.0108,164.834,164.834,155.80200000000002,190.80200000000002,0.0678,0.0025,0.0108,0.2377,8750.001
1172,1173,charter,63.902,0.0219,45.402,45.402,45.402,63.902,0.2537,0.1498,0.0233,0.0219,2083.3332
1173,1174,beach,62.63399999999999,0.0678,62.63399999999999,62.63399999999999,123.552,152.55200000000002,0.0678,0.0789,0.0014,0.0029,2916.6666
1174,1175,boat,86.802,0.0102,91.834,91.834,86.802,121.802,0.0678,0.0789,0.0102,0.0209,4583.332
1175,1176,charter,149.40200000000002,0.0209,121.03399999999999,121.03399999999999,114.402,149.40200000000002,0.0678,0.0789,0.0102,0.0209,6250.0013
1176,1177,beach,121.836,0.5333,121.836,121.836,203.34599999999998,238.34599999999998,0.5333,0.4522,0.2413,1.0266,2916.6666
1177,1178,pier,150.236,0.4522,150.236,150.236,250.74599999999998,285.746,0.5333,0.4522,0.2413,1.0266,3749.9999
1178,1179,beach,235.43599999999998,0.5333,235.43599999999998,235.43599999999998,392.94599999999997,427.94599999999997,0.5333,0.4522,0.2413,1.0266,6250.0013
1179,1180,pier,65.036,0.4522,65.036,65.036,108.546,143.546,0.5333,0.4522,0.2413,1.0266,1249.9998
1180,1181,beach,36.635999999999996,0.5333,36.635999999999996,36.635999999999996,61.146,96.146,0.5333,0.4522,0.1665,0.3975,416.66668
1181,1182,boat,235.43599999999998,0.6817,339.89,339.89,235.43599999999998,260.436,0.2537,0.1498,0.6817,2.3014,6250.0013
